ID,District,pH,TN,P2O5,K2O,OM,Sand,Clay,Silt,Longitude,Latitude,Dataset,SN,Texture_class,B,Zn,Source,Year,Palika,Ward.Numbe,Nepal_cropmask1,lyrid,upper_depth,lower_depth
8BC8F0FD,Darchula,6.4000001,0.13,18.19,108.56,7.31,35,12,52,80.6085,29.7575,Legacy_Data,5450,SILT LOAM,NA,NA,NLUP,2074,NA,NA,NA,8BC8F0FD_1,0,20
8BC8F3C5,Taplejung,6.16,0.12,84.2,309.6,5.8,57.85,7.15,35,87.7037,27.4496,Legacy_Data,29333,Sandy Loam,0.15,1.3,IWRMP,2074,NA,NA,NA,8BC8F3C5_1,0,20
8BCA9B38,Mahottari,7.0999999,0.06,41.69,54.46,1.25,9.5,44.3,46.2,85.825,26.7345,Legacy_Data,14255,silty clay,0.12,0.22,NLUP,2074,NA,NA,NA,8BCA9B38_1,0,20
8BCBCF53,Dadeldhura,5.6300001,0.1,93.7,418.8,1.99,11,41,48,80.3299,29.1447,Legacy_Data,4351,Silty Clay,NA,NA,NLUP,2076,NA,NA,NA,8BCBCF53_1,0,20
8BDCD163,Nawalparasi,7,0.02,18,168,0.4,NA,NA,NA,84.1174,27.6158,Legacy_Data,19711,Silty Clay Loam,NA,NA,NLUP,2074,NA,NA,NA,8BDCD163_1,0,20
8BE0B8EF,Nawalparasi,6.5,0.07,25.6,107.5,3.62,71.6,13.12,15.28,83.874,27.5748,Legacy_Data,19545,Sandy Loam,NA,NA,NLUP,2074,NA,NA,NA,8BE0B8EF_1,0,20
8BE36E35,Sindhuli,5.94,0.09,117.97,167,2.49,16.56,8,75.44,86.3694,27.1847,Legacy_Data,26910,SiL,NA,NA,NLUP,2077,NA,NA,NA,8BE36E35_1,0,20
8BE91988,Gulmi,5.9,0.2,102,75.19,4.36,47.2,14,38.8,83.4286,28.0758,Legacy_Data,7936,L,NA,NA,NLUP,2075,NA,NA,NA,8BE91988_1,0,20
8BEA0447,Morang,6.0999999,0.25,216.53,684.23,5.09,57,13,30,87.4492,26.8115,Legacy_Data,16915,Sandy Loam,0.27,0.97,NLUP,2074,NA,NA,NA,8BEA0447_1,0,20
8BEAB87B,Baitadi,8.12,0.04,220.6,NA,7.02,16,14,70,80.4215,29.5193,Legacy_Data,1034,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,8BEAB87B_1,0,20
8BEC5F7A,Lamjung,6.68,0.15,12.09,134.13,3.6,41.33,4,54.67,84.4271,28.2887,Legacy_Data,13793,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,8BEC5F7A_1,0,20
8BEE4749,Bara,8.4300003,0.14,47.6,305.98,2.52,37.3,13.06,49.64,85.12,26.9891,Legacy_Data,2378,Loam,5.45,0.5,NLUP,2074,NA,NA,NA,8BEE4749_1,0,20
8BF4E25A,Dhanusha,5.5999999,0.11,39.808,79.15,2.16,46.6,13.7,39.7,85.9206,26.8394,Legacy_Data,6372,L,0.13,4.97,NLUP,2074,NA,NA,NA,8BF4E25A_1,0,20
8BF95DF1,Morang,7,0.14,45.43,173.62,2.82,42.3,24.6,33,87.5178,26.7458,Legacy_Data,16875,Loam,0.46,0.54,NLUP,2074,NA,NA,NA,8BF95DF1_1,0,20
8BF9D889,Salyan,6.27,0.16,233.93,324,2.88,39,16,45,82.313,28.5655,Legacy_Data,25701,Loam,NA,NA,NLUP,2074,NA,NA,NA,8BF9D889_1,0,20
8BFD4AD9,Rolpa,5.39,0.1,188.6,524.7,2.47,34,16,50,82.435,28.1707,Legacy_Data,23959,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,8BFD4AD9_1,0,20
8C051A2A,Mahottari,6.1999998,0.09,80.91,102,1.76,53.2,7.1,39.7,85.8778,27.0067,Legacy_Data,14412,SL,1.41,0.22,NLUP,2074,NA,NA,NA,8C051A2A_1,0,20
8C0607A7,Jhapa,5,0.1,57,117.09,1.95,64.7,6.8,28.5,87.9644,26.7376,Legacy_Data,9904,SL,3.22,0.15,NLUP,2074,NA,NA,NA,8C0607A7_1,0,20
8C0B3B29,Myagdi,5.9,0.35,98.173,80.64,6.93,NA,NA,NA,83.4993,28.3848,Legacy_Data,18320,clay,NA,NA,SMD,NA,NA,NA,NA,8C0B3B29_1,0,20
8C0B992A,Nawalparasi,5.5,0.08,58.9,80.6,3.1,65.6,15.12,19.28,83.8782,27.576,Legacy_Data,19569,Sandy Loam,NA,NA,NLUP,2074,NA,NA,NA,8C0B992A_1,0,20
8C0C0CBB,Rasuwa,5.5,0.13,11.32,144,2.54,58.5,20.7,20.8,85.277,28.0045,Legacy_Data,22857,Sandy clay loam,NA,NA,NLUP,2077,NA,NA,NA,8C0C0CBB_1,0,20
8C0C19BF,Dhankuta,6.35,0.06,6.21,294.8,1.1,71,21,8,87.3823,26.9464,Legacy_Data,6156,Sandy Loam,NA,NA,NLUP,2074,NA,NA,NA,8C0C19BF_1,0,20
8C0F3021,Dhadhing,6.67,0.07,45.45,46.8,1.44,38.4,36.7,24.9,84.8977,28.0865,Legacy_Data,5947,Clay loam,NA,NA,NLUP,2077,NA,NA,NA,8C0F3021_1,0,20
8C16414F,Doti,6.5999999,0.19,47.61,112.3,2.79,52,14,34,80.8844,29.0388,Legacy_Data,7151,SANDY LOAM,NA,NA,NLUP,2076,NA,NA,NA,8C16414F_1,0,20
8C1738B1,Sankhuwasabha,5.3000002,0.18,40.58,388.6,4.03,56.84,11.4,31.76,87.1911,27.4165,Legacy_Data,26013,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,8C1738B1_1,0,20
8C1D6E0B,Gorkha,5.36,1.22,17.628,142.1,1.31,38.3,15.5,46.2,84.6613,27.9169,Legacy_Data,7276,Loam,NA,NA,NLUP,2077,NA,NA,NA,8C1D6E0B_1,0,20
8C213510,Baitadi,6.32,0.02,151.3,416.6,4.36,62,8,30,80.7375,29.4363,Legacy_Data,801,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,8C213510_1,0,20
8C27CC41,Morang,6,0.08,26.1,201,1.66,18.8,5.2,76,87.3026,26.4327,Legacy_Data,15991,SiL,0.87,0.03,NLUP,2074,NA,NA,NA,8C27CC41_1,0,20
8C28794D,Nawalparasi,6.0999999,0.09,46.1,43,3.49,62,12.72,25.28,83.824,27.5133,Legacy_Data,19313,Sandy Loam,NA,NA,NLUP,2074,NA,NA,NA,8C28794D_1,0,20
8C28BE1F,Dang,8.3999996,0.11,35.804,188.16,2.24,17,41,42,82.7465,27.8439,Legacy_Data,5286,silty clay,0.16,0.12,NLUP,2074,NA,NA,NA,8C28BE1F_1,0,20
8C28DFE0,Rolpa,6.4,0.24,59.32,251.37,6.2,45.6,16.65,37.75,82.5364,28.3019,Legacy_Data,23655,Loam,0.56,0.82,IWRMP,2074,NA,NA,NA,8C28DFE0_1,0,20
8C292CAE,Morang,6.0999999,0.02,6.11,168.1,0.41,36.1,1.8,62.1,87.6397,26.5971,Legacy_Data,16313,SiL,0.24,0.2,NLUP,2074,NA,NA,NA,8C292CAE_1,0,20
8C295B57,Nawalparasi,5.3000002,0.17,1,96,3.4,NA,NA,NA,84.0149,27.5795,Legacy_Data,19902,Clay loam,NA,NA,NLUP,2074,NA,NA,NA,8C295B57_1,0,20
8C29D4E1,Surkhet,8.1999998,0.2,17.041,114.47,4.52,19.6,19.3,61.1,81.4382,28.7855,Legacy_Data,28869,Silt Loam,NA,NA,NLUP,2075,NA,NA,NA,8C29D4E1_1,0,20
8C2E2C42,Dolakha,5.72,0.25,14.62,755.66,4.58,NA,NA,NA,86.0205,27.5636,Legacy_Data,6673,Loam,NA,NA,NLUP,2077,NA,NA,NA,8C2E2C42_1,0,20
8C2E5A2F,Nawalparasi,5.6500001,0.07,39.143,16.37,1.27,39.66,43.73,16.61,83.7298,27.5111,Legacy_Data,18962,Loam,2.18,3.45,NLUP,2074,NA,NA,NA,8C2E5A2F_1,0,20
8C2E917B,Dang,7.8000002,0.15,20.963,295.68,2.98,15,35,50,82.496,27.8459,Legacy_Data,5253,silty clay loam,0.33,0.13,NLUP,2074,NA,NA,NA,8C2E917B_1,0,20
8C302457,Kapilvastu,6.9000001,0.08,33.1,247.2,1.66,20.5,12,67.5,82.7637,27.6624,Legacy_Data,11648,SiL,NA,NA,NLUP,2074,NA,NA,NA,8C302457_1,0,20
8C308422,Nawalparasi,8,0.1,67.1,65.42,1.8,38.2,12.4,49.4,83.6148,27.546,Legacy_Data,18788,Loam,1.01,0.16,NLUP,2074,NA,NA,NA,8C308422_1,0,20
8C351C4F,Rasuwa,5.83,0.13,9.12,158.4,2.51,80.6,8.6,10.8,85.3138,28.0269,Legacy_Data,22886,Loamy sand,NA,NA,NLUP,2077,NA,NA,NA,8C351C4F_1,0,20
8C353EC7,Bara,5.5999999,0.13,160.3,173.75,2.5,34.2,16.4,49.4,84.9319,27.0881,Legacy_Data,2381,Loam,3.14,1.6,NLUP,2074,NA,NA,NA,8C353EC7_1,0,20
8C3725C6,Jhapa,5.5500002,0.06,17.33,40.2,1.26,54,11,35,87.8282,26.5545,Legacy_Data,9700,SL,1.8,0.02,NLUP,2074,NA,NA,NA,8C3725C6_1,0,20
8C373AE2,Accham,5.3600001,0.12,34.12,509.2,2.42,50,17,34,81.4253,29.2293,Legacy_Data,128,LOAM,NA,NA,NLUP,2076,NA,NA,NA,8C373AE2_1,0,20
8C3A2207,Terathum,5.8,0.31,43.92,301.2,1.6,60.35,15.9,23.75,87.4559,27.1274,Legacy_Data,29787,Sandy Loam,0.56,1.26,IWRMP,2074,NA,NA,NA,8C3A2207_1,0,20
8C3C197D,Myagdi,5.2,0.27,740.061,510.72,5.39,NA,NA,NA,83.3582,28.4151,Legacy_Data,18310,clay,NA,NA,SMD,NA,NA,NA,NA,8C3C197D_1,0,20
8C3D677B,Jumla,5.6399999,0.19,36.18,509.2,3.85,30,22,48,82.3378,29.3061,Legacy_Data,10434,L,NA,NA,NLUP,2076,NA,NA,NA,8C3D677B_1,0,20
8C408167,Sankhuwasabha,5.3000002,0.39,36.72,381.4,7.15,64.36,7.76,27.88,87.2903,27.4797,Legacy_Data,25917,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,8C408167_1,0,20
8C4165E3,Dhadhing,6.57,0.2,36.33,34.8,4.09,17.4,40.2,42.4,84.9632,27.7539,Legacy_Data,5598,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,8C4165E3_1,0,20
8C48F1FF,Panchthar,6.83,0.11,232.12,506.67,3.89,42.38,10,47.62,87.7148,27.0136,Legacy_Data,21140,Loam,NA,NA,NLUP,2077,NA,NA,NA,8C48F1FF_1,0,20
8C4A6245,Bajura,6.04,0.26,32.36,254.6,5.2,70,8,22,81.4846,29.4649,Legacy_Data,1615,SANDY LOAM,NA,NA,NLUP,2076,NA,NA,NA,8C4A6245_1,0,20
8C4A6282,Doti,6.4000001,0.14,69.56,256.72,3.42,40,12,48,80.8928,28.9527,Legacy_Data,7118,LOAM,NA,NA,NLUP,2076,NA,NA,NA,8C4A6282_1,0,20
8C4EB643,Dhadhing,6.1,0.07,20.57,106.8,1.41,42.3,36.8,20.9,85.1363,28.2198,Legacy_Data,6032,Clay loam,NA,NA,NLUP,2077,NA,NA,NA,8C4EB643_1,0,20
8C52F219,Lamjung,6.69,0.13,170.42,924.5,4.44,65.58,2,32.42,84.3981,28.4214,Legacy_Data,13830,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,8C52F219_1,0,20
8C570C08,Myagdi,5.77,0.07,61.1,1515.9,5.1,22,10,68,83.3145,28.4128,Legacy_Data,18572,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,8C570C08_1,0,20
8C5A08B0,Morang,6.4000001,0.06,4.49,91.8,0.77,65.5,6.8,27.7,87.4025,26.5895,Legacy_Data,16942,SL,1.48,0.12,NLUP,2074,NA,NA,NA,8C5A08B0_1,0,20
8C5D7FB3,Mahottari,7.5999999,0.08,4.812,31.48,0.77,42.9,9.1,48,85.7688,26.7702,Legacy_Data,14243,Loam,0.23,1.27,NLUP,2074,NA,NA,NA,8C5D7FB3_1,0,20
8C5DD0E2,Myagdi,5.8,0.18,130.775,322.56,3.55,NA,NA,NA,83.5464,28.3168,Legacy_Data,18021,clay loam,NA,NA,SMD,NA,NA,NA,NA,8C5DD0E2_1,0,20
8C5F6679,Banke,5.5999999,0.1,15.026,107.52,1.94,10,46,44,81.6305,28.1196,Legacy_Data,1786,silty clay,0.21,0.15,NLUP,2074,NA,NA,NA,8C5F6679_1,0,20
8C66626A,Morang,5.5,0.14,33.16,234,2.84,42.2,7.4,50.4,87.6402,26.4288,Legacy_Data,16594,SiL,1.61,0.02,NLUP,2074,NA,NA,NA,8C66626A_1,0,20
8C67D6FD,Jhapa,6,0.33,14.44,254.6,6.71,39,24,37,88.0369,26.7006,Legacy_Data,9605,Loam,2.4,2.66,NLUP,2074,NA,NA,NA,8C67D6FD_1,0,20
8C68A539,Lamjung,6.24,0.05,80.64,84.5,2.09,21.71,6,72.29,84.5375,28.109,Legacy_Data,13708,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,8C68A539_1,0,20
8C6C4A54,Nawalparasi,6.5,0.11,25.6,134.4,2.59,75.6,7.12,17.28,83.8551,27.5668,Legacy_Data,19670,Sandy Loam,NA,NA,NLUP,2074,NA,NA,NA,8C6C4A54_1,0,20
8C6C6A2C,Bajura,8.1000004,0.05,14.42,241.2,1.02,62,4,34,81.7768,29.5104,Legacy_Data,1477,SANDY LOAM,NA,NA,NLUP,2076,NA,NA,NA,8C6C6A2C_1,0,20
8C6DF38C,Nawalparasi,6,0.04,17,144,0.8,NA,NA,NA,84.1037,27.5947,Legacy_Data,20409,Silty clay loam,NA,NA,NLUP,2074,NA,NA,NA,8C6DF38C_1,0,20
8C6F4385,Makwanpur,5.56,0.18,171.97,377.92,5.15,40.99,8,51.01,85.0859,27.471,Legacy_Data,15561,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,8C6F4385_1,0,20
8C72C790,Kanchanpur,7.0999999,0.07,25.1,52.6,1.39,7,47,46,80.3476,28.872,Legacy_Data,11385,Silty Clay,0.14,1.88,NLUP,2074,NA,NA,NA,8C72C790_1,0,20
8C745351,Nawalparasi,5.9000001,0.05,26,120,1,NA,NA,NA,84.0888,27.6192,Legacy_Data,20432,Sandy Clay loam,NA,NA,NLUP,2074,NA,NA,NA,8C745351_1,0,20
8C753688,Mahottari,7.6999998,0.05,26.21,42.31,1.08,17,37.4,45.6,85.8527,26.6719,Legacy_Data,14284,Silty Clay Loam,0.15,0.11,NLUP,2074,NA,NA,NA,8C753688_1,0,20
8C7552E3,Mahottari,7.3000002,0.04,41.69,74.89,0.85,5,55,40,85.9028,26.6585,Legacy_Data,14402,silty clay,0.52,0.13,NLUP,2074,NA,NA,NA,8C7552E3_1,0,20
8C75C89C,Mahottari,5.4000001,0.04,3.828,38.95,0.68,58.9,3.4,37.7,85.8026,26.7694,Legacy_Data,14439,Sandy Loam,0.18,0.26,NLUP,2074,NA,NA,NA,8C75C89C_1,0,20
8C77F61E,Makwanpur,6.36,0.03,201.88,204.41,2.27,26.78,20,53.22,85.1536,27.3051,Legacy_Data,15344,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,8C77F61E_1,0,20
8C7E228B,Morang,5.25,0.06,6.1,120.6,1.28,48.9,5.4,45.7,87.6192,26.4643,Legacy_Data,16697,SL,0.27,0.03,NLUP,2074,NA,NA,NA,8C7E228B_1,0,20
8C7FF57D,Sindhupalchowk,7.24,0.08,35.27,284.4,1.54,7.7,40.2,52.1,85.836,27.7435,Legacy_Data,27123,Silty Clay,NA,NA,NLUP,2077,NA,NA,NA,8C7FF57D_1,0,20
8C85818C,Mahottari,6.6999998,0.11,6.144,22.56,1.94,50.6,11.8,37.6,85.817,26.8764,Legacy_Data,14440,Loam,0.33,1.3,NLUP,2074,NA,NA,NA,8C85818C_1,0,20
8C869364,Kapilvastu,8,0.07,16.11,134,1.42,28.6,10,61.4,82.9104,27.5395,Legacy_Data,11754,SiL,NA,NA,NLUP,2074,NA,NA,NA,8C869364_1,0,20
8C89C301,Gorkha,5.16,1.79,77.699,39.56,2.82,36.6,9,54.4,84.5744,27.9307,Legacy_Data,7355,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,8C89C301_1,0,20
8C8CB7C6,Bara,8,0.08,40.8,214.4,1.88,45.68,17.96,36.36,85.0467,27.0683,Legacy_Data,2875,Loam,0.39,0.22,NLUP,2074,NA,NA,NA,8C8CB7C6_1,0,20
8C8DCBA8,Myagdi,5.9,0.21,NA,1532.16,4.15,NA,NA,NA,83.5404,28.3472,Legacy_Data,18044,clay loam,NA,NA,SMD,NA,NA,NA,NA,8C8DCBA8_1,0,20
8C95975D,Nawalparasi,7.6999998,0.17,24,504,3.35,NA,NA,NA,83.7124,27.6033,Legacy_Data,20251,Silt Clay Loam,NA,NA,NLUP,2074,NA,NA,NA,8C95975D_1,0,20
8C9798EC,Taplejung,4.95,0.13,378.32,155.6,5.05,57.85,17.5,24.65,87.6654,27.3023,Legacy_Data,29393,Sandy Loam,1.03,3.22,IWRMP,2074,NA,NA,NA,8C9798EC_1,0,20
8C9C5D87,Rautahat,7.8000002,0.07,24.01,166.08,1.49,8,43.5,48.5,85.2789,27.0167,Legacy_Data,23165,silty clay,0.12,0.08,NLUP,2076,NA,NA,NA,8C9C5D87_1,0,20
8CA63865,Bara,6.5,0.04,1.51,44.11,0.3,44.8,9.2,46,84.9647,27.1014,Legacy_Data,2482,Loam,1.75,0.62,NLUP,2074,NA,NA,NA,8CA63865_1,0,20
8CA67A17,Jhapa,5.1999998,0.08,16.1,281.4,2.02,26,14,60,87.8816,26.5082,Legacy_Data,8841,SiL,0.53,0.02,NLUP,2074,NA,NA,NA,8CA67A17_1,0,20
8CA694CB,Sarlahi,6.4499998,0.13,68.85,495.8,2.7,9,12.6,78.4,85.5593,27.0889,Legacy_Data,26428,SiL,1.73,0.01,NLUP,2074,NA,NA,NA,8CA694CB_1,0,20
8CA806D5,Dhadhing,7.12,0.08,33.32,99.6,1.67,9.2,41.7,49.1,85.076,27.7359,Legacy_Data,5552,Silty clay,NA,NA,NLUP,2077,NA,NA,NA,8CA806D5_1,0,20
8CA832BF,Doti,7.3400002,0.3,48.07,211.2,5.95,19,33,48,81.0139,29.3976,Legacy_Data,7110,Silty Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,8CA832BF_1,0,20
8CA9ECDD,Dailekh,5.4400001,0.01,4.91,71.23,1.9,74,12,15,81.7449,28.9325,Legacy_Data,5156,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,8CA9ECDD_1,0,20
8CAA80B6,Sankhuwasabha,5.8000002,0.54,39.33,790.6,10.86,73.76,2.66,23.58,87.4192,27.7339,Legacy_Data,26104,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,8CAA80B6_1,0,20
8CACA179,Darchula,6.1999998,0.11,3.73,32.42,2.13,58,6,36,80.4585,29.7416,Legacy_Data,5441,SANDY LOAM,NA,NA,NLUP,2074,NA,NA,NA,8CACA179_1,0,20
8CB2AC52,Sankhuwasabha,6,0.04,2.3,147.4,0.72,81.88,4.36,13.76,87.3064,27.4186,Legacy_Data,26037,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,8CB2AC52_1,0,20
8CBB47B4,Taplejung,5.82,0.1,75.26,147.6,4.18,65.35,12.15,22.5,87.7829,27.4884,Legacy_Data,29477,Sandy Loam,0.12,1.9,IWRMP,2074,NA,NA,NA,8CBB47B4_1,0,20
8CC475B4,Kapilvastu,6.9499998,0.11,23.1,134,2.14,21.8,18.5,59.7,83.1192,27.5149,Legacy_Data,12005,SiL,0.6,0.02,NLUP,2074,NA,NA,NA,8CC475B4_1,0,20
8CC4FA1A,Baitadi,8.04,0.02,37.1,247.3,3.6,16,12,72,80.5146,29.6489,Legacy_Data,823,Silt Loam,NA,NA,NLUP,2076,NA,NA,NA,8CC4FA1A_1,0,20
8CC5CB3E,Rupendehi,7,0.1,88.08,NA,1.96,39.8,14.5,45.7,83.3217,27.6775,Legacy_Data,25016,L,0.34,4.55,NLUP,2074,NA,NA,NA,8CC5CB3E_1,0,20
8CC94DA4,Doti,6.52,0.15,103.16,874.8,3.07,51,37,12,81.0013,29.1405,Legacy_Data,6992,Sandy Clay,NA,NA,NLUP,2076,NA,NA,NA,8CC94DA4_1,0,20
8CC99A0C,Dhanusha,6.6999998,0.08,14.5,50.99,1.28,43.2,11.1,45.7,86.1228,26.8485,Legacy_Data,6320,L,0.93,1.1,NLUP,2074,NA,NA,NA,8CC99A0C_1,0,20
8CCC171C,Salyan,7.1900001,0.18,38.24,428.8,3.7,42,8,50,81.9886,28.3816,Legacy_Data,25764,SiL,NA,NA,NLUP,2074,NA,NA,NA,8CCC171C_1,0,20
8CD1CA74,Sayngja,6.3699999,0.03,9,133,1.78,51,8,41,83.7299,27.9521,Legacy_Data,26598,Loam,NA,NA,NLUP,2075,NA,NA,NA,8CD1CA74_1,0,20
8CDDAB39,Jajarkot,6.21,0.17,75.513,225.6,2.79,53,17,30,82.0545,28.7578,Legacy_Data,8650,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,8CDDAB39_1,0,20
8CDED3C4,Morang,5.9499998,0.12,13.11,180.4,2.21,25.2,12.4,62.4,87.6392,26.4485,Legacy_Data,16304,SiL,1.47,0.02,NLUP,2074,NA,NA,NA,8CDED3C4_1,0,20
8CE114E1,Baglung-Parbat,5.75,0.23,22.06,469,4.61,44,10,46,83.5612,28.1665,Legacy_Data,575,LOAM,NA,NA,NLUP,2076,NA,NA,NA,8CE114E1_1,0,20
8CE66C3B,Morang,7.0999999,0.03,3.1,187.6,0.59,36.6,NA,63.4,87.401,26.4265,Legacy_Data,16285,SiL,0.67,0.02,NLUP,2074,NA,NA,NA,8CE66C3B_1,0,20
8CEB0C5F,Morang,5.4000001,0.06,9.06,107.2,1.29,20.8,8.4,70.8,87.4213,26.4867,Legacy_Data,16125,SiL,0.45,0.07,NLUP,2074,NA,NA,NA,8CEB0C5F_1,0,20
8CEF8B88,Panchthar,6.31,0.26,292.2,125.83,3.91,43.84,6,50.16,87.9004,27.1665,Legacy_Data,21281,Silt Loam,NA,NA,NLUP,2077,NA,NA,NA,8CEF8B88_1,0,20
8CF101FD,Surkhet,6.4200001,0.11,4.13,187.6,2.22,60,4,36,81.2654,28.8194,Legacy_Data,28912,Sandy Loam,NA,NA,NLUP,2075,NA,NA,NA,8CF101FD_1,0,20
8CF15553,Nawalparasi,5.2199998,0.24,7.882,232.77,4.28,54.33,14.24,31.43,84.2362,27.7183,Legacy_Data,20187,SL,NA,NA,NLUP,2074,NA,NA,NA,8CF15553_1,0,20
8CF73260,Solukhumbu,5.55,0.16,18.71,180.59,3.17,65.7,2,31.85,86.5439,27.5375,Legacy_Data,28199,Sandy Loam,NA,NA,NLUP,2077,NA,NA,NA,8CF73260_1,0,20
8CFCD51A,Rautahat,8.3000002,0.05,22.35,62.09,1,37.8,60,2.2,85.245,26.9267,Legacy_Data,23500,clay,0.16,0.17,NLUP,2076,NA,NA,NA,8CFCD51A_1,0,20
8CFE358C,Morang,5.8499999,0.08,19.06,93.8,1.68,31.2,12.4,56.4,87.6302,26.5507,Legacy_Data,16448,SiL,1.67,0.05,NLUP,2074,NA,NA,NA,8CFE358C_1,0,20
8CFEF2B1,Kailali,8.6800003,0.13,45.05,402,2.58,45.5,5.4,49.1,80.5297,28.8619,Legacy_Data,10771,SIL,0.56,0.39,NLUP,2074,NA,NA,NA,8CFEF2B1_1,0,20
8D015AA0,Taplejung,5.54,0.06,101.31,210.5,2.3,66.35,19.65,14,87.6633,27.2787,Legacy_Data,29302,Loam,0.36,1.79,IWRMP,2074,NA,NA,NA,8D015AA0_1,0,20
8D03FA1F,Jhapa,5.0999999,0.01,13.11,80.4,0.3,28,20,52,87.8027,26.6102,Legacy_Data,9019,SiL,0.02,0.02,NLUP,2074,NA,NA,NA,8D03FA1F_1,0,20
8D06244D,Jhapa,5.4000001,0.15,59.2,402,3.05,23,32,45,88.0817,26.6679,Legacy_Data,9283,Clayloam,2.5,0.46,NLUP,2074,NA,NA,NA,8D06244D_1,0,20
8D0DC180,Dailekh,5.4099998,0.1,36.64,193.2,2.08,38,38,24,81.6834,28.8769,Legacy_Data,5119,Clay Loam,NA,NA,NLUP,2076,NA,NA,NA,8D0DC180_1,0,20
8D11C757,Nawalparasi,6.1999998,0.11,9.085,45.79,0.88,56.75,8.89,34.36,83.9595,27.6307,Legacy_Data,19964,SL,NA,NA,NLUP,2074,NA,NA,NA,8D11C757_1,0,20
8D14917C,Sindhuli,7.16,0.01,17.38,119.53,2.18,63.7,10,26.3,85.8578,27.3968,Legacy_Data,27022,SL,NA,NA,NLUP,2077,NA,NA,NA,8D14917C_1,0,20
8D15F1DF,Bara,6.5300002,0.11,239.751,122.06,1.94,26.97,21.03,52,85.1085,26.9385,Legacy_Data,2282,Silt Loam,6.3,1.96,NLUP,2074,NA,NA,NA,8D15F1DF_1,0,20
8D19470B,Nawalparasi,7.1300001,0.11,27.995,74.36,1.55,60.9,15.4,23.7,84.218,27.6866,Legacy_Data,19374,SL,NA,NA,NLUP,2074,NA,NA,NA,8D19470B_1,0,20
8D1CD4E8,Solukhumbu,6,0.18,55.4,249.2,3.25,82,1,16.7,86.4618,27.5914,Legacy_Data,28213,Loamy Sand,NA,NA,NLUP,2077,NA,NA,NA,8D1CD4E8_1,0,20
8D26196B,Salyan,6.16,0.03,321.1,365.4,1.27,40.6,23.65,35.75,82.2433,28.5277,Legacy_Data,25292,Loam,0.24,0.79,IWRMP,2074,NA,NA,NA,8D26196B_1,0,20
8D274413,Kalikot,6.0900002,0.13,16.18,442.2,2.5,74,4,22,82.0008,29.0585,Legacy_Data,11275,SL,NA,NA,NLUP,2074,NA,NA,NA,8D274413_1,0,20
8D28CE80,Morang,6.3000002,0.07,3.1,93.8,1.42,19.5,8.1,72.4,87.4222,26.4264,Legacy_Data,16089,Si,1,0.02,NLUP,2074,NA,NA,NA,8D28CE80_1,0,20
8D2A2B2E,Parsa,6.1999998,0.05,2,43.36,0.59,32.6,14.3,53.1,84.6998,27.0559,Legacy_Data,21452,SIL,1.14,0.58,NLUP,2074,NA,NA,NA,8D2A2B2E_1,0,20
8D2C4F0A,Dhanusha,5.5999999,0.07,24.08,119.17,1.12,23.2,13.4,63.4,86.0936,26.8804,Legacy_Data,6232,SIL,0.02,0.82,NLUP,2074,NA,NA,NA,8D2C4F0A_1,0,20
8D2F3F76,Rukum_west,6.1199999,0.02,285.6,277.24,1.04,61,12,27,82.3937,28.752,Legacy_Data,24836,Sandy Loam,NA,NA,NLUP,2076,NA,NA,NA,8D2F3F76_1,0,20
8D2FED5D,Nawalparasi,7.4000001,0.04,17.9,94,2.59,81.6,3.12,15.28,83.8821,27.5747,Legacy_Data,19512,Loamy Sand,NA,NA,NLUP,2074,NA,NA,NA,8D2FED5D_1,0,20
8D38818F,Terathum,7,0.25,52.79,162.18,2.8,59.1,15.9,25,87.4766,27.0976,Legacy_Data,29792,Sandy Loam,0.24,1.83,IWRMP,2074,NA,NA,NA,8D38818F_1,0,20
8D3BD884,Surkhet,5.8600001,0.13,4.13,495.8,2.56,39.4,50.6,10,81.2425,28.8631,Legacy_Data,28910,Silt Loam,NA,NA,NLUP,2075,NA,NA,NA,8D3BD884_1,0,20
8D3EDAFD,Nawalparasi,7.8299999,0.04,0.641,64.68,0.62,8.8,59.46,31.74,83.738,27.5205,Legacy_Data,18873,Silty Clay Loam,2.18,3.09,NLUP,2074,NA,NA,NA,8D3EDAFD_1,0,20
